event_id,account_id,event_type,quantity,event_timestamp,source_system
9335f81c-476,ACC-141,compute_minutes,1472,2025-06-27T16:21:00,product_telemetry
03128664-79d,ACC-141,api_call,1472,2025-06-26T16:59:00,product_telemetry
31dd867c-b94,ACC-141,data_processed_gb,1472,2025-06-27T04:21:00,product_telemetry
2c9fc003-776,ACC-141,compute_minutes,1473,2025-06-27T02:31:00,product_telemetry
c7bfad8a-feb,ACC-141,api_call,1473,2025-06-25T17:32:00,product_telemetry
6ccf574c-10a,ACC-141,data_processed_gb,1472,2025-06-26T00:49:00,product_telemetry
f95d57f3-000,ACC-141,compute_minutes,1473,2025-06-26T03:06:00,product_telemetry
0c36db2e-0f8,ACC-141,api_call,1473,2025-06-25T07:17:00,product_telemetry
e031707f-baa,ACC-141,data_processed_gb,1472,2025-06-24T17:26:00,product_telemetry
77f5b78a-a49,ACC-141,compute_minutes,1472,2025-06-25T04:31:00,product_telemetry
b039a388-60a,ACC-141,api_call,1472,2025-06-24T01:12:00,product_telemetry
e92f9dc0-fac,ACC-141,data_processed_gb,1472,2025-06-24T01:22:00,product_telemetry
c2d8d36a-6ed,ACC-141,compute_minutes,1472,2025-06-24T11:04:00,product_telemetry
c5ec82b4-252,ACC-141,api_call,1472,2025-06-22T18:09:00,product_telemetry
29f7290a-8fb,ACC-141,data_processed_gb,1472,2025-06-23T02:48:00,product_telemetry
8d9cb085-9a5,ACC-141,compute_minutes,1472,2025-06-23T12:54:00,product_telemetry
9cdddb2f-75b,ACC-141,api_call,1472,2025-06-22T01:06:00,product_telemetry
d5cc516e-5ef,ACC-141,data_processed_gb,1472,2025-06-22T04:29:00,product_telemetry
ebd3f0b1-c58,ACC-141,compute_minutes,1472,2025-06-22T09:27:00,product_telemetry
4248a156-63f,ACC-141,api_call,1472,2025-06-20T17:35:00,product_telemetry
cca818ef-35a,ACC-141,data_processed_gb,1472,2025-06-21T10:30:00,product_telemetry
551efd3c-218,ACC-141,compute_minutes,1472,2025-06-21T04:17:00,product_telemetry
35cc384b-8ad,ACC-141,api_call,1472,2025-06-19T15:36:00,product_telemetry
3db48810-5e2,ACC-141,data_processed_gb,1473,2025-06-19T21:40:00,product_telemetry
2e3d022c-a2c,ACC-141,compute_minutes,1472,2025-06-19T19:02:00,product_telemetry
ca0222f3-7e6,ACC-141,api_call,1472,2025-06-19T13:52:00,product_telemetry
63b2ef09-656,ACC-141,data_processed_gb,1473,2025-06-18T16:36:00,product_telemetry
3f390d53-40a,ACC-141,compute_minutes,1472,2025-06-19T09:22:00,product_telemetry
14c7df35-ef1,ACC-141,api_call,1473,2025-06-17T23:36:00,product_telemetry
191ff911-cb8,ACC-141,data_processed_gb,1473,2025-06-18T11:53:00,product_telemetry
bfb5e003-062,ACC-141,compute_minutes,1473,2025-06-18T01:36:00,product_telemetry
3879b985-6af,ACC-141,api_call,1473,2025-06-17T09:11:00,product_telemetry
748c9ebc-ff8,ACC-141,data_processed_gb,1472,2025-06-16T14:26:00,product_telemetry
5639efdc-2a8,ACC-141,compute_minutes,1472,2025-06-17T01:33:00,product_telemetry
8fbd3158-da8,ACC-141,api_call,1472,2025-06-16T13:11:00,product_telemetry
1f4755f3-190,ACC-141,data_processed_gb,1473,2025-06-16T07:41:00,product_telemetry
0dd6d69c-0f9,ACC-141,compute_minutes,1472,2025-06-15T18:27:00,product_telemetry
da768489-c42,ACC-141,api_call,1472,2025-06-15T09:43:00,product_telemetry
8ada3b37-f88,ACC-141,data_processed_gb,1472,2025-06-15T01:04:00,product_telemetry
29b3c37a-dbc,ACC-141,compute_minutes,1473,2025-06-14T20:22:00,product_telemetry
7d044d72-5f3,ACC-141,api_call,1472,2025-06-13T17:10:00,product_telemetry
cc23baa5-e40,ACC-141,data_processed_gb,1473,2025-06-13T16:34:00,product_telemetry
24f96874-527,ACC-141,compute_minutes,1473,2025-06-13T22:19:00,product_telemetry
dca9cdda-dd8,ACC-141,api_call,1472,2025-06-13T12:53:00,product_telemetry
f853083f-ff2,ACC-141,data_processed_gb,1473,2025-06-13T01:37:00,product_telemetry
638e0af5-3fe,ACC-141,compute_minutes,1473,2025-06-13T01:50:00,product_telemetry
fcfb60b6-42a,ACC-141,api_call,1473,2025-06-11T22:13:00,product_telemetry
ad465eaa-e71,ACC-141,data_processed_gb,1472,2025-06-11T22:08:00,product_telemetry
d2a2b8ca-4ee,ACC-141,compute_minutes,1472,2025-06-11T16:42:00,product_telemetry
4dd6db31-8b5,ACC-141,api_call,1473,2025-06-11T12:50:00,product_telemetry
88e08851-4b5,ACC-141,data_processed_gb,1472,2025-06-11T11:03:00,product_telemetry
5f83303e-fbf,ACC-141,compute_minutes,1472,2025-06-11T02:08:00,product_telemetry
74824e6e-1b7,ACC-142,api_call,250,2025-07-10T00:01:00,product_telemetry
f5fa66dd-086,ACC-142,data_processed_gb,251,2025-07-09T21:51:00,product_telemetry
07a09972-2b3,ACC-142,compute_minutes,250,2025-07-10T06:55:00,product_telemetry
9c5dadf2-6c5,ACC-142,api_call,250,2025-07-09T07:29:00,product_telemetry
31cad5ac-481,ACC-142,data_processed_gb,250,2025-07-08T18:24:00,product_telemetry
75976ba9-bb5,ACC-142,compute_minutes,250,2025-07-08T16:03:00,product_telemetry
c8922aa0-903,ACC-142,api_call,250,2025-07-07T14:27:00,product_telemetry
644cc80e-830,ACC-142,data_processed_gb,250,2025-07-08T11:28:00,product_telemetry
350171cb-19e,ACC-142,compute_minutes,250,2025-07-08T10:19:00,product_telemetry
f26da98e-2ff,ACC-142,api_call,250,2025-07-07T13:58:00,product_telemetry
a02bf204-bdc,ACC-142,data_processed_gb,251,2025-07-06T16:24:00,product_telemetry
586b011d-20a,ACC-142,compute_minutes,250,2025-07-07T01:51:00,product_telemetry
2200799f-7c6,ACC-142,api_call,250,2025-07-06T04:50:00,product_telemetry
adad0957-a79,ACC-142,data_processed_gb,250,2025-07-06T00:38:00,product_telemetry
c637b51f-41d,ACC-142,compute_minutes,250,2025-07-05T23:27:00,product_telemetry
3e9b4779-c69,ACC-142,api_call,250,2025-07-04T18:12:00,product_telemetry
904ecbd6-528,ACC-142,data_processed_gb,250,2025-07-05T00:09:00,product_telemetry
3e9d9a74-f01,ACC-142,compute_minutes,250,2025-07-05T07:17:00,product_telemetry
a8402797-52c,ACC-142,api_call,250,2025-07-04T03:37:00,product_telemetry
4098db9c-5d9,ACC-142,data_processed_gb,251,2025-07-03T21:30:00,product_telemetry
79957deb-158,ACC-142,compute_minutes,250,2025-07-03T23:42:00,product_telemetry
e8e50043-1f0,ACC-142,api_call,250,2025-07-03T02:05:00,product_telemetry
a77f224d-939,ACC-142,data_processed_gb,251,2025-07-03T09:34:00,product_telemetry
2ea5cb2b-dcc,ACC-142,compute_minutes,250,2025-07-03T07:11:00,product_telemetry
c2deb473-24a,ACC-142,api_call,250,2025-07-01T15:41:00,product_telemetry
2f7e6a97-fd4,ACC-142,data_processed_gb,250,2025-07-01T21:27:00,product_telemetry
392f2b7e-c55,ACC-142,compute_minutes,250,2025-07-01T20:51:00,product_telemetry
8f4dfe71-e14,ACC-142,api_call,250,2025-07-01T07:13:00,product_telemetry
1a2a9cc2-f61,ACC-142,data_processed_gb,250,2025-06-30T22:08:00,product_telemetry
789137c5-794,ACC-142,compute_minutes,250,2025-06-30T17:51:00,product_telemetry
6d75e461-533,ACC-142,api_call,250,2025-06-30T03:41:00,product_telemetry
c658e343-797,ACC-142,data_processed_gb,250,2025-06-30T04:13:00,product_telemetry
4f121a4f-6ba,ACC-142,compute_minutes,250,2025-06-30T08:52:00,product_telemetry
206464ce-e1e,ACC-142,api_call,250,2025-06-28T17:40:00,product_telemetry
7bd39bc6-d85,ACC-142,data_processed_gb,250,2025-06-29T07:40:00,product_telemetry
b1da185d-656,ACC-142,compute_minutes,250,2025-06-29T10:56:00,product_telemetry
1dbfd56e-e57,ACC-142,api_call,250,2025-06-27T23:27:00,product_telemetry
1566585c-455,ACC-142,data_processed_gb,251,2025-06-27T16:25:00,product_telemetry
5b464fa0-efe,ACC-142,compute_minutes,250,2025-06-28T08:25:00,product_telemetry
e838a694-777,ACC-142,api_call,250,2025-06-27T13:39:00,product_telemetry
de4e889a-f72,ACC-142,data_processed_gb,250,2025-06-27T12:45:00,product_telemetry
07c2c526-6e5,ACC-142,compute_minutes,250,2025-06-27T05:39:00,product_telemetry
56fac41d-ad7,ACC-142,api_call,250,2025-06-26T02:46:00,product_telemetry
033a41ac-0c9,ACC-142,data_processed_gb,250,2025-06-25T20:13:00,product_telemetry
6bc48702-468,ACC-142,compute_minutes,251,2025-06-25T21:49:00,product_telemetry
92dbcec8-041,ACC-142,api_call,250,2025-06-24T21:30:00,product_telemetry
3fcf16e3-fee,ACC-142,data_processed_gb,250,2025-06-25T09:00:00,product_telemetry
dd92f3a2-c1d,ACC-142,compute_minutes,250,2025-06-25T05:32:00,product_telemetry
7d45124a-ba4,ACC-142,api_call,250,2025-06-24T01:30:00,product_telemetry
74ff7963-680,ACC-142,data_processed_gb,250,2025-06-24T00:36:00,product_telemetry
a79596e4-2ce,ACC-142,compute_minutes,250,2025-06-24T01:15:00,product_telemetry
779b5efa-068,ACC-142,api_call,250,2025-06-23T12:26:00,product_telemetry
62bedd76-2f2,ACC-142,data_processed_gb,251,2025-06-23T09:26:00,product_telemetry
c0bd2e97-f35,ACC-142,compute_minutes,250,2025-06-22T20:29:00,product_telemetry
a700308c-50b,ACC-142,api_call,251,2025-06-22T04:40:00,product_telemetry
618dfc7b-72f,ACC-142,data_processed_gb,250,2025-06-21T15:16:00,product_telemetry
85a525d7-834,ACC-142,compute_minutes,251,2025-06-21T21:32:00,product_telemetry
529996f3-ac5,ACC-142,api_call,250,2025-06-21T11:14:00,product_telemetry
59901de4-e59,ACC-142,data_processed_gb,250,2025-06-20T16:52:00,product_telemetry
54d9c192-962,ACC-142,compute_minutes,250,2025-06-21T12:20:00,product_telemetry
764799f4-145,ACC-142,api_call,250,2025-06-19T22:40:00,product_telemetry
a0e496f7-7cc,ACC-142,data_processed_gb,251,2025-06-20T07:56:00,product_telemetry
959f3f66-4db,ACC-142,compute_minutes,250,2025-06-19T16:07:00,product_telemetry
63a3709b-7f4,ACC-142,api_call,250,2025-06-19T07:15:00,product_telemetry
cec39ca2-a3f,ACC-142,data_processed_gb,251,2025-06-19T01:25:00,product_telemetry
9584a228-9ca,ACC-142,compute_minutes,250,2025-06-19T02:22:00,product_telemetry
b9e97608-ad3,ACC-142,api_call,251,2025-06-18T07:54:00,product_telemetry
a57a3429-702,ACC-142,data_processed_gb,250,2025-06-18T02:11:00,product_telemetry
15f8c88a-2fb,ACC-142,compute_minutes,250,2025-06-17T15:52:00,product_telemetry
0bab1ae4-8b8,ACC-142,api_call,251,2025-06-17T01:52:00,product_telemetry
7bf07e54-ded,ACC-142,data_processed_gb,250,2025-06-17T10:18:00,product_telemetry
3d3bcfbf-0d0,ACC-142,compute_minutes,250,2025-06-16T17:58:00,product_telemetry
e0e96075-3b2,ACC-142,api_call,250,2025-06-15T22:07:00,product_telemetry
463f1edc-672,ACC-142,data_processed_gb,250,2025-06-16T04:15:00,product_telemetry
661ede13-e90,ACC-142,compute_minutes,250,2025-06-16T11:44:00,product_telemetry
76b3b5cb-92f,ACC-142,api_call,251,2025-06-15T05:46:00,product_telemetry
6c9df9d3-b41,ACC-142,data_processed_gb,251,2025-06-15T13:20:00,product_telemetry
6007442c-201,ACC-142,compute_minutes,250,2025-06-15T11:00:00,product_telemetry
20777832-cd4,ACC-142,api_call,250,2025-06-14T01:55:00,product_telemetry
ee896bf1-9e0,ACC-142,data_processed_gb,250,2025-06-14T05:01:00,product_telemetry
006cfb99-8ea,ACC-142,compute_minutes,250,2025-06-14T04:38:00,product_telemetry
408c7062-d76,ACC-142,api_call,250,2025-06-13T09:23:00,product_telemetry
a161590c-dd4,ACC-142,data_processed_gb,250,2025-06-12T18:36:00,product_telemetry
ed1981d1-e20,ACC-142,compute_minutes,250,2025-06-13T04:38:00,product_telemetry
8726ff71-9ad,ACC-142,api_call,250,2025-06-11T15:31:00,product_telemetry
4da0afbb-738,ACC-142,data_processed_gb,250,2025-06-12T04:43:00,product_telemetry
7d8bcaf1-2ba,ACC-142,compute_minutes,250,2025-06-12T07:47:00,product_telemetry
8c076915-53e,ACC-142,api_call,251,2025-06-11T11:22:00,product_telemetry
f726416f-f45,ACC-142,data_processed_gb,250,2025-06-10T18:06:00,product_telemetry
e4019e6c-3f8,ACC-142,compute_minutes,250,2025-06-10T22:54:00,product_telemetry
7d051d64-bb6,ACC-143,api_call,495,2025-07-09T23:59:00,product_telemetry
89032135-55f,ACC-143,data_processed_gb,495,2025-07-10T06:35:00,product_telemetry
c3d01a96-99d,ACC-143,compute_minutes,495,2025-07-10T01:34:00,product_telemetry
32cd10ee-8bf,ACC-143,api_call,495,2025-07-09T02:35:00,product_telemetry
c9601056-278,ACC-143,data_processed_gb,495,2025-07-09T14:00:00,product_telemetry
ec1ed872-264,ACC-143,compute_minutes,495,2025-07-08T16:32:00,product_telemetry
a1cb6a1f-a02,ACC-143,api_call,495,2025-07-08T01:15:00,product_telemetry
eac5a6cf-8a2,ACC-143,data_processed_gb,495,2025-07-08T09:50:00,product_telemetry
7451dac9-8ef,ACC-143,compute_minutes,495,2025-07-07T20:06:00,product_telemetry
46c9efa7-b07,ACC-143,api_call,495,2025-07-07T09:53:00,product_telemetry
d25f7ad8-0b5,ACC-143,data_processed_gb,495,2025-07-07T08:10:00,product_telemetry
172fb000-7cf,ACC-143,compute_minutes,495,2025-07-06T16:19:00,product_telemetry
a3a7ac3f-603,ACC-143,api_call,495,2025-07-05T20:52:00,product_telemetry
6bbf6500-d32,ACC-143,data_processed_gb,495,2025-07-06T10:23:00,product_telemetry
31eea77b-b83,ACC-143,compute_minutes,495,2025-07-06T07:06:00,product_telemetry
06a589cb-8bf,ACC-143,api_call,495,2025-07-04T21:34:00,product_telemetry
e969cfdb-ff1,ACC-143,data_processed_gb,495,2025-07-04T20:50:00,product_telemetry
58dac4bf-7f5,ACC-143,compute_minutes,495,2025-07-04T22:25:00,product_telemetry
acfec0e2-0e2,ACC-143,api_call,495,2025-07-04T05:12:00,product_telemetry
39c69d5a-bf9,ACC-143,data_processed_gb,496,2025-07-03T23:52:00,product_telemetry
e4338da6-9f6,ACC-143,compute_minutes,495,2025-07-04T00:44:00,product_telemetry
9ea69968-a06,ACC-143,api_call,496,2025-07-02T15:10:00,product_telemetry
57e40bb2-44d,ACC-143,data_processed_gb,495,2025-07-03T07:22:00,product_telemetry
cdd758db-ca9,ACC-143,compute_minutes,495,2025-07-03T07:48:00,product_telemetry
9a538e6c-213,ACC-143,api_call,495,2025-07-02T13:02:00,product_telemetry
893b808a-1d1,ACC-143,data_processed_gb,495,2025-07-02T04:14:00,product_telemetry
45aee3ab-533,ACC-143,compute_minutes,495,2025-07-02T02:19:00,product_telemetry
6edc55b5-fa5,ACC-143,api_call,495,2025-06-30T19:07:00,product_telemetry
82a97492-b8b,ACC-143,data_processed_gb,495,2025-07-01T00:24:00,product_telemetry
9e6736c4-105,ACC-143,compute_minutes,495,2025-07-01T08:18:00,product_telemetry
cabb2c0b-da7,ACC-143,api_call,495,2025-06-30T12:03:00,product_telemetry
31b45041-81c,ACC-143,data_processed_gb,495,2025-06-30T01:35:00,product_telemetry
bbf44005-084,ACC-143,compute_minutes,495,2025-06-29T16:35:00,product_telemetry
9fd80fdf-f4b,ACC-143,api_call,496,2025-06-29T12:04:00,product_telemetry
25be815b-6f3,ACC-143,data_processed_gb,495,2025-06-29T05:26:00,product_telemetry
0e831e57-3a7,ACC-143,compute_minutes,495,2025-06-29T02:46:00,product_telemetry
64047b4b-0b0,ACC-143,api_call,495,2025-06-28T10:49:00,product_telemetry
7f9d50df-c59,ACC-143,data_processed_gb,495,2025-06-28T07:44:00,product_telemetry
6ea4d46f-2e5,ACC-143,compute_minutes,495,2025-06-27T17:02:00,product_telemetry
782d5848-4d9,ACC-143,api_call,495,2025-06-27T05:47:00,product_telemetry
bef60198-c08,ACC-143,data_processed_gb,495,2025-06-27T03:27:00,product_telemetry
133370a4-f27,ACC-143,compute_minutes,495,2025-06-26T14:43:00,product_telemetry
e1b8db52-9ed,ACC-143,api_call,495,2025-06-25T19:04:00,product_telemetry
d785a376-678,ACC-143,data_processed_gb,495,2025-06-25T20:55:00,product_telemetry
db9f8d3f-786,ACC-143,compute_minutes,495,2025-06-26T10:27:00,product_telemetry
5aa52c48-faa,ACC-143,api_call,495,2025-06-24T16:41:00,product_telemetry
75e53d66-cab,ACC-143,data_processed_gb,495,2025-06-25T00:38:00,product_telemetry
87777b96-94f,ACC-143,compute_minutes,495,2025-06-25T10:51:00,product_telemetry
d17fb2aa-ba1,ACC-143,api_call,495,2025-06-24T05:49:00,product_telemetry
88521768-e44,ACC-143,data_processed_gb,495,2025-06-24T10:59:00,product_telemetry
20975908-549,ACC-143,compute_minutes,495,2025-06-24T01:13:00,product_telemetry
1e58ee22-1a7,ACC-143,api_call,495,2025-06-23T06:31:00,product_telemetry
c0a380f3-088,ACC-143,data_processed_gb,495,2025-06-22T20:17:00,product_telemetry
2fd8cdff-76b,ACC-143,compute_minutes,495,2025-06-23T11:30:00,product_telemetry
2f6ab42e-467,ACC-143,api_call,495,2025-06-21T15:59:00,product_telemetry
8e244909-7d9,ACC-143,data_processed_gb,495,2025-06-22T04:25:00,product_telemetry
ef06bcf9-bb0,ACC-143,compute_minutes,495,2025-06-21T15:14:00,product_telemetry
32cb2ac9-3e4,ACC-143,api_call,495,2025-06-21T06:10:00,product_telemetry
971230fe-74c,ACC-143,data_processed_gb,495,2025-06-21T01:44:00,product_telemetry
a3db0e67-4e8,ACC-143,compute_minutes,495,2025-06-20T17:27:00,product_telemetry
63dcc374-595,ACC-143,api_call,495,2025-06-20T10:55:00,product_telemetry
ac3ba66a-dea,ACC-143,data_processed_gb,495,2025-06-19T15:34:00,product_telemetry
b069a7ef-320,ACC-143,compute_minutes,495,2025-06-19T14:39:00,product_telemetry
5567b13b-c3a,ACC-143,api_call,495,2025-06-18T19:38:00,product_telemetry
1a9dd5cc-7ca,ACC-143,data_processed_gb,495,2025-06-19T02:13:00,product_telemetry
03de73d1-a1a,ACC-143,compute_minutes,495,2025-06-18T20:09:00,product_telemetry
3e6336e3-25d,ACC-143,api_call,495,2025-06-17T17:15:00,product_telemetry
5584e806-a5c,ACC-143,data_processed_gb,495,2025-06-18T02:24:00,product_telemetry
67d18729-1fb,ACC-143,compute_minutes,495,2025-06-18T05:50:00,product_telemetry
064e9b21-3ce,ACC-143,api_call,495,2025-06-17T11:21:00,product_telemetry
2de905c3-599,ACC-143,data_processed_gb,495,2025-06-17T06:29:00,product_telemetry
30358e7d-3ac,ACC-143,compute_minutes,495,2025-06-16T19:12:00,product_telemetry
d075ad6e-083,ACC-143,api_call,495,2025-06-16T07:02:00,product_telemetry
ff22a3ed-312,ACC-143,data_processed_gb,495,2025-06-16T10:47:00,product_telemetry
21375d64-22b,ACC-143,compute_minutes,495,2025-06-16T00:48:00,product_telemetry
20bdbb7b-830,ACC-143,api_call,495,2025-06-14T15:35:00,product_telemetry
bc2a9ed6-05a,ACC-143,data_processed_gb,495,2025-06-15T03:24:00,product_telemetry
5becf6ff-fb0,ACC-143,compute_minutes,495,2025-06-14T22:49:00,product_telemetry
81021a14-30c,ACC-143,api_call,495,2025-06-13T22:35:00,product_telemetry
bb700a64-311,ACC-143,data_processed_gb,495,2025-06-13T23:33:00,product_telemetry
ccfe050a-d89,ACC-143,compute_minutes,495,2025-06-13T21:29:00,product_telemetry
6a04d72b-113,ACC-143,api_call,495,2025-06-12T22:29:00,product_telemetry
b40d131b-05a,ACC-143,data_processed_gb,495,2025-06-13T02:24:00,product_telemetry
e08ab2b3-648,ACC-143,compute_minutes,495,2025-06-13T07:37:00,product_telemetry
9cfdce82-997,ACC-143,api_call,495,2025-06-11T20:33:00,product_telemetry
023d36f6-7b7,ACC-143,data_processed_gb,495,2025-06-12T11:47:00,product_telemetry
749ec11a-105,ACC-143,compute_minutes,495,2025-06-12T04:55:00,product_telemetry
0a1547f9-ba3,ACC-143,api_call,495,2025-06-10T22:44:00,product_telemetry
a5798c1b-bcb,ACC-143,data_processed_gb,495,2025-06-10T18:56:00,product_telemetry
dec95437-28f,ACC-143,compute_minutes,495,2025-06-10T19:38:00,product_telemetry
6ea68145-075,ACC-144,api_call,835,2025-07-09T19:24:00,product_telemetry
201d63c1-24c,ACC-144,data_processed_gb,835,2025-07-09T23:50:00,product_telemetry
72d44f68-52c,ACC-144,compute_minutes,835,2025-07-10T05:02:00,product_telemetry
3ae4db71-2be,ACC-144,api_call,835,2025-07-09T02:21:00,product_telemetry
7171cd05-c08,ACC-144,data_processed_gb,835,2025-07-08T22:54:00,product_telemetry
d67f5275-dd5,ACC-144,compute_minutes,835,2025-07-08T16:06:00,product_telemetry
37e34da2-52d,ACC-144,api_call,835,2025-07-07T17:37:00,product_telemetry
9c4a6bc8-26c,ACC-144,data_processed_gb,835,2025-07-08T02:02:00,product_telemetry
872ea69e-6f6,ACC-144,compute_minutes,835,2025-07-07T16:32:00,product_telemetry
00a7f774-e3b,ACC-144,api_call,835,2025-07-06T18:48:00,product_telemetry
8e87e7a9-8e8,ACC-144,data_processed_gb,835,2025-07-07T08:11:00,product_telemetry
8edfbaa0-b2c,ACC-144,compute_minutes,836,2025-07-06T22:31:00,product_telemetry
1b635681-4c1,ACC-144,api_call,835,2025-07-06T13:53:00,product_telemetry
6d326dbe-be4,ACC-144,data_processed_gb,835,2025-07-06T10:17:00,product_telemetry
4b505ce4-0c5,ACC-144,compute_minutes,835,2025-07-06T03:41:00,product_telemetry
1549925d-1b9,ACC-144,api_call,835,2025-07-04T16:21:00,product_telemetry
58697c0f-109,ACC-144,data_processed_gb,835,2025-07-05T10:07:00,product_telemetry
d927d6e4-10b,ACC-144,compute_minutes,835,2025-07-04T23:17:00,product_telemetry
0c2eb745-8eb,ACC-144,api_call,835,2025-07-03T22:47:00,product_telemetry
921280d6-5b6,ACC-144,data_processed_gb,835,2025-07-03T17:09:00,product_telemetry
7e100652-7d5,ACC-144,compute_minutes,835,2025-07-04T08:14:00,product_telemetry
9dd9ba86-4ea,ACC-144,api_call,835,2025-07-03T01:00:00,product_telemetry
bd77f981-205,ACC-144,data_processed_gb,835,2025-07-02T19:33:00,product_telemetry
7b66270c-0de,ACC-144,compute_minutes,835,2025-07-02T21:39:00,product_telemetry
4f4444db-5fd,ACC-144,api_call,835,2025-07-02T00:28:00,product_telemetry
801defc7-9cd,ACC-144,data_processed_gb,835,2025-07-01T20:16:00,product_telemetry
9cd5b045-537,ACC-144,compute_minutes,835,2025-07-01T20:05:00,product_telemetry
3a7526b9-850,ACC-144,api_call,835,2025-06-30T17:17:00,product_telemetry
1c13e96e-9c2,ACC-144,data_processed_gb,835,2025-06-30T20:34:00,product_telemetry
2a3c097b-009,ACC-144,compute_minutes,835,2025-07-01T11:58:00,product_telemetry
985bcfed-f78,ACC-144,api_call,835,2025-06-29T21:39:00,product_telemetry
7cf84142-8ea,ACC-144,data_processed_gb,835,2025-06-29T16:22:00,product_telemetry
08a7b3d8-5aa,ACC-144,compute_minutes,835,2025-06-29T22:48:00,product_telemetry
e99e37e9-984,ACC-144,api_call,835,2025-06-29T02:28:00,product_telemetry
cba5557d-9e6,ACC-144,data_processed_gb,835,2025-06-29T01:30:00,product_telemetry
3cfd17e1-0bf,ACC-144,compute_minutes,835,2025-06-28T19:42:00,product_telemetry
01e3a3c4-618,ACC-144,api_call,835,2025-06-28T07:16:00,product_telemetry
5ca5a959-a17,ACC-144,data_processed_gb,835,2025-06-28T07:06:00,product_telemetry
30dcdf6a-38b,ACC-144,compute_minutes,835,2025-06-28T00:43:00,product_telemetry
19a99c97-554,ACC-144,api_call,835,2025-06-27T05:04:00,product_telemetry
7451dfdf-49a,ACC-144,data_processed_gb,835,2025-06-26T22:57:00,product_telemetry
729dd9b8-118,ACC-144,compute_minutes,835,2025-06-27T08:36:00,product_telemetry
35ffd571-b6f,ACC-144,api_call,835,2025-06-26T07:51:00,product_telemetry
0262d6ad-fe1,ACC-144,data_processed_gb,835,2025-06-25T22:35:00,product_telemetry
71d6ce53-e36,ACC-144,compute_minutes,835,2025-06-25T22:18:00,product_telemetry
90f4e01c-c27,ACC-144,api_call,835,2025-06-25T00:04:00,product_telemetry
44e93d4d-362,ACC-144,data_processed_gb,835,2025-06-25T02:22:00,product_telemetry
5c367562-045,ACC-144,compute_minutes,835,2025-06-25T01:09:00,product_telemetry
00669d69-f2e,ACC-144,api_call,835,2025-06-24T05:13:00,product_telemetry
87ebad30-fb5,ACC-144,data_processed_gb,835,2025-06-24T03:27:00,product_telemetry
81b9988f-ff8,ACC-144,compute_minutes,835,2025-06-23T23:19:00,product_telemetry
cdafff6c-2bc,ACC-144,api_call,835,2025-06-22T14:36:00,product_telemetry
9ab98e86-316,ACC-144,data_processed_gb,835,2025-06-23T01:21:00,product_telemetry
1bead254-36b,ACC-144,compute_minutes,835,2025-06-23T05:08:00,product_telemetry
0a1161de-dd7,ACC-144,api_call,835,2025-06-21T19:20:00,product_telemetry
6a07ecde-de1,ACC-144,data_processed_gb,835,2025-06-22T05:32:00,product_telemetry
abc172fb-809,ACC-144,compute_minutes,835,2025-06-21T14:55:00,product_telemetry
8c2bce07-4ff,ACC-144,api_call,835,2025-06-21T02:38:00,product_telemetry
69fe9d50-ba6,ACC-144,data_processed_gb,835,2025-06-20T17:09:00,product_telemetry
a94c1839-b6d,ACC-144,compute_minutes,835,2025-06-20T14:45:00,product_telemetry
c114f770-896,ACC-144,api_call,836,2025-06-20T05:06:00,product_telemetry
b308616c-742,ACC-144,data_processed_gb,835,2025-06-19T23:02:00,product_telemetry
2d7dd102-40e,ACC-144,compute_minutes,835,2025-06-20T05:05:00,product_telemetry
f8ef99bc-433,ACC-144,api_call,835,2025-06-19T03:19:00,product_telemetry
fca917ad-2a5,ACC-144,data_processed_gb,835,2025-06-19T12:15:00,product_telemetry
38ee4086-6e9,ACC-144,compute_minutes,835,2025-06-18T17:52:00,product_telemetry
9c5a1542-46a,ACC-144,api_call,835,2025-06-18T05:59:00,product_telemetry
0d0d1ffa-ac9,ACC-144,data_processed_gb,835,2025-06-18T02:45:00,product_telemetry
973a8b72-ac3,ACC-144,compute_minutes,835,2025-06-17T23:29:00,product_telemetry
7cfc555d-8de,ACC-144,api_call,835,2025-06-17T08:22:00,product_telemetry
f7fe06fe-a7c,ACC-144,data_processed_gb,836,2025-06-16T18:00:00,product_telemetry
86ed2015-358,ACC-144,compute_minutes,835,2025-06-16T20:14:00,product_telemetry
2a481718-3c9,ACC-144,api_call,835,2025-06-16T05:17:00,product_telemetry
32b1cedb-9c0,ACC-144,data_processed_gb,835,2025-06-15T14:27:00,product_telemetry
ca904574-725,ACC-144,compute_minutes,835,2025-06-15T18:35:00,product_telemetry
53157ca2-cd8,ACC-144,api_call,835,2025-06-15T03:04:00,product_telemetry
282e197e-911,ACC-144,data_processed_gb,836,2025-06-15T06:19:00,product_telemetry
f60be084-23d,ACC-144,compute_minutes,835,2025-06-14T18:44:00,product_telemetry
0b9ad791-dc0,ACC-144,api_call,835,2025-06-14T03:04:00,product_telemetry
4f0aa7a3-e47,ACC-144,data_processed_gb,835,2025-06-14T13:45:00,product_telemetry
737cb0eb-d7a,ACC-144,compute_minutes,835,2025-06-13T23:09:00,product_telemetry
1ab8a673-2e8,ACC-144,api_call,835,2025-06-13T02:43:00,product_telemetry
a50e649f-56f,ACC-144,data_processed_gb,835,2025-06-12T20:05:00,product_telemetry
ef75dc50-af1,ACC-144,compute_minutes,835,2025-06-13T12:11:00,product_telemetry
